customer_id,segment_name,recency_days,frequency,monetary_value,return_rate,support_ticket_count,sessions_30d,product_views_30d,campaign_clicks_30d,average_discount_used
CUST01192,Loyal Customers,-10,5,2636.7091,0.0,0.0,11,65,0,0.136
CUST01193,Dormant and At Risk,457,1,183.68839999999997,0.0,0.0,0,0,0,0.32
CUST01194,Discount Sensitive,85,3,1259.4013,0.3333333333333333,2.0,2,7,1,0.33
CUST01195,Dormant and At Risk,94,1,417.54789999999997,1.0,1.0,4,22,0,0.23
CUST01196,Discount Sensitive,111,3,2125.2331,0.3333333333333333,1.0,9,30,1,0.34
CUST01197,Discount Sensitive,77,2,219.35880000000003,0.0,0.0,3,12,3,0.46
CUST01198,Dormant and At Risk,-12,2,714.2134000000001,0.0,1.0,5,16,0,0.275
CUST01199,Dormant and At Risk,359,3,1700.9179999999997,0.3333333333333333,1.0,1,5,0,0.25666666666666665
CUST01200,Dormant and At Risk,-10,2,945.8071,0.0,0.0,5,18,1,0.135
CUST01201,High Value but Unhappy,158,7,4695.2096,0.0,4.0,7,33,0,0.21285714285714286
CUST01202,Dormant and At Risk,132,1,455.46899999999994,0.0,0.0,10,26,3,0.3
CUST01203,Discount Sensitive,-2,3,579.8574,0.0,1.0,4,16,0,0.37000000000000005
CUST01204,Loyal Customers,-44,8,3475.6070999999997,0.0,2.0,0,0,0,0.3125
CUST01205,Discount Sensitive,262,4,1070.3707000000002,0.0,0.0,1,5,0,0.4175
CUST01206,Dormant and At Risk,73,1,688.3464,0.0,0.0,10,52,0,0.16
CUST01207,Discount Sensitive,110,2,398.39820000000003,0.0,0.0,0,0,0,0.37
CUST01208,Discount Sensitive,-23,4,1341.8066000000001,0.0,0.0,1,3,2,0.31
CUST01209,Loyal Customers,-57,9,3326.0897,0.1111111111111111,1.0,5,27,1,0.29
CUST01210,Dormant and At Risk,266,1,283.503,0.0,0.0,0,0,1,0.34
CUST01211,Discount Sensitive,-9,6,2641.0108,0.16666666666666666,4.0,8,42,1,0.38000000000000006
CUST01212,Loyal Customers,-38,7,4001.9489000000003,0.42857142857142855,2.0,0,0,1,0.37285714285714283
CUST01213,Dormant and At Risk,163,1,389.00390000000004,0.0,1.0,3,14,1,0.21
CUST01214,Dormant and At Risk,124,4,5052.5025,0.0,0.0,2,12,0,0.2
CUST01215,Loyal Customers,-32,5,3660.1874,0.0,0.0,0,0,2,0.168
CUST01216,Dormant and At Risk,107,1,664.5145,0.0,0.0,10,57,2,0.35
CUST01217,Dormant and At Risk,163,2,1031.4423,0.0,0.0,6,33,0,0.20500000000000002
CUST01218,Loyal Customers,-54,7,3700.2896,0.14285714285714285,1.0,6,26,0,0.2785714285714286
CUST01219,Discount Sensitive,-41,3,835.8130000000001,0.0,2.0,5,15,0,0.3833333333333333
CUST01220,Dormant and At Risk,98,1,843.7198000000001,0.0,0.0,1,3,0,0.23
CUST01221,Discount Sensitive,-32,4,1877.8765,0.0,0.0,6,18,0,0.30500000000000005
CUST01222,Dormant and At Risk,-49,4,1882.3137000000002,0.0,0.0,0,0,1,0.24
CUST01223,Dormant and At Risk,118,6,2698.6303,0.0,1.0,1,4,0,0.29
CUST01224,Dormant and At Risk,33,1,673.4169999999999,0.0,0.0,7,26,2,0.33
CUST01225,Dormant and At Risk,97,1,601.6716,0.0,1.0,3,16,0,0.03
CUST01226,Loyal Customers,37,4,2191.7402,0.5,2.0,6,35,0,0.3025
CUST01227,Dormant and At Risk,43,5,1987.2547,0.2,1.0,8,48,0,0.284
CUST01228,Dormant and At Risk,212,4,2688.969,0.0,0.0,1,6,0,0.10750000000000001
CUST01229,Dormant and At Risk,147,4,1504.1891,0.25,1.0,5,15,0,0.235
CUST01230,Dormant and At Risk,112,2,980.722,0.0,0.0,2,8,0,0.28
CUST01231,Dormant and At Risk,-46,4,1640.5455,0.0,0.0,0,0,0,0.25
CUST01232,Dormant and At Risk,183,2,767.5654000000001,0.0,0.0,8,34,0,0.185
CUST01233,Champions,-49,9,6383.8218,0.0,1.0,8,42,0,0.21666666666666667
CUST01234,Dormant and At Risk,115,3,2286.469,0.0,0.0,3,10,1,0.2733333333333334
CUST01235,Dormant and At Risk,161,5,2503.8075,0.0,0.0,3,12,1,0.174
CUST01236,Loyal Customers,-28,11,4386.9156,0.0,1.0,8,37,0,0.3145454545454545
CUST01237,Discount Sensitive,103,3,928.9113,0.0,1.0,1,3,0,0.34
CUST01238,Loyal Customers,-15,7,3944.4029,0.0,1.0,1,3,1,0.2557142857142857
CUST01239,Dormant and At Risk,-50,2,1793.776,0.0,0.0,7,37,0,0.2
CUST01240,Dormant and At Risk,19,1,286.51259999999996,0.0,0.0,10,42,2,0.34
CUST01241,Dormant and At Risk,-4,2,392.5548,0.5,0.0,9,31,0,0.23500000000000001
CUST01242,Loyal Customers,-3,10,8846.7121,0.1,2.0,0,0,2,0.24300000000000002
CUST01243,Dormant and At Risk,74,3,1039.4764,0.0,1.0,8,44,0,0.2966666666666667
CUST01244,Loyal Customers,-37,6,3755.8404,0.0,1.0,7,37,0,0.19499999999999998
CUST01245,Dormant and At Risk,255,2,1101.8456999999999,0.0,0.0,2,6,0,0.16499999999999998
CUST01246,Loyal Customers,-38,4,2263.7427,0.0,1.0,1,4,3,0.3125
CUST01247,Loyal Customers,-21,4,2327.7123,0.0,1.0,12,51,2,0.2575
CUST01248,Dormant and At Risk,-12,2,1561.2,0.0,0.0,5,28,1,0.22
CUST01249,Loyal Customers,-46,6,3105.8563999999997,0.0,0.0,12,45,4,0.24833333333333332
CUST01250,Dormant and At Risk,-19,2,1813.3286,0.0,1.0,0,0,2,0.24000000000000002
CUST01251,High Value but Unhappy,52,11,4069.1796999999997,0.18181818181818182,4.0,3,10,1,0.33
CUST01252,Discount Sensitive,38,4,1899.0865000000001,0.0,0.0,1,3,0,0.365
CUST01253,Dormant and At Risk,99,2,1696.0106,0.0,0.0,13,62,1,0.15
CUST01254,Discount Sensitive,-49,3,1972.8477999999998,0.0,1.0,3,16,0,0.3466666666666667
CUST01255,Dormant and At Risk,-31,2,2212.1523,0.0,1.0,8,35,0,0.175
CUST01256,Dormant and At Risk,286,1,446.2157,0.0,1.0,3,15,1,0.21
CUST01257,Loyal Customers,27,5,2217.4973,0.2,2.0,4,21,0,0.316
CUST01258,Discount Sensitive,250,7,3025.2767,0.0,1.0,7,18,0,0.35000000000000003
CUST01259,High Value but Unhappy,94,6,3275.2992,0.3333333333333333,3.0,0,0,0,0.3066666666666667
CUST01260,Dormant and At Risk,-49,2,1431.7635999999998,0.0,0.0,4,20,0,0.08499999999999999
CUST01261,Discount Sensitive,-40,3,692.9772,0.3333333333333333,0.0,1,3,0,0.31333333333333335
CUST01262,Dormant and At Risk,25,1,83.88870000000001,0.0,0.0,11,43,2,0.57
CUST01263,Loyal Customers,-46,11,5491.5686,0.09090909090909091,3.0,5,20,1,0.26272727272727275
CUST01264,Dormant and At Risk,51,2,2000.5559999999996,0.0,0.0,6,21,1,0.28
CUST01265,Discount Sensitive,-57,4,1681.6487,0.0,0.0,12,38,0,0.3575
CUST01266,Loyal Customers,-20,8,5420.0268,0.125,2.0,8,42,0,0.1225
CUST01267,Champions,-12,9,5190.995800000001,0.0,1.0,2,5,1,0.1811111111111111
CUST01268,Loyal Customers,19,7,4954.3796999999995,0.14285714285714285,2.0,5,23,2,0.19
CUST01269,Dormant and At Risk,-30,2,986.5133000000001,0.0,0.0,4,10,1,0.11499999999999999
CUST01270,Discount Sensitive,-45,2,329.7211,0.0,1.0,4,10,0,0.375
CUST01271,Discount Sensitive,-49,2,864.3557999999998,0.0,0.0,8,30,0,0.325
CUST01272,Dormant and At Risk,-48,2,1805.3736,0.0,0.0,1,5,0,0.275
CUST01273,Discount Sensitive,149,2,1051.316,0.0,1.0,1,5,0,0.315
CUST01274,Loyal Customers,-42,8,4321.6026,0.0,3.0,15,49,0,0.34875
CUST01275,Loyal Customers,-8,4,2264.394,0.0,1.0,14,74,2,0.295
CUST01276,Loyal Customers,-36,6,2205.7377,0.16666666666666666,1.0,3,12,0,0.2966666666666667
CUST01277,Discount Sensitive,99,5,2548.1184,0.0,0.0,6,16,2,0.31
CUST01278,Loyal Customers,-4,5,2179.0448,0.2,1.0,1,5,0,0.242
CUST01279,Dormant and At Risk,101,1,971.373,1.0,1.0,3,12,1,0.35
CUST01280,Champions,-16,9,6091.1752,0.0,0.0,5,18,0,0.29
CUST01281,Discount Sensitive,215,3,1357.8577,0.0,0.0,4,24,0,0.3233333333333333
CUST01282,Dormant and At Risk,78,1,399.72,0.0,1.0,5,14,0,0.2
CUST01283,Loyal Customers,40,10,4794.4286999999995,0.1,3.0,7,39,0,0.31999999999999995
CUST01284,Discount Sensitive,192,5,2492.8093999999996,0.0,1.0,1,6,0,0.336
CUST01285,Dormant and At Risk,124,8,5348.0157,0.0,1.0,3,8,0,0.255
CUST01286,Dormant and At Risk,-39,4,1813.9224,0.0,0.0,2,5,0,0.2475
CUST01287,Discount Sensitive,-56,5,1953.4305,0.0,1.0,3,9,0,0.376
CUST01288,Dormant and At Risk,132,1,301.4068,0.0,0.0,0,0,0,0.38
CUST01289,Loyal Customers,-54,4,2408.4413,0.0,0.0,9,34,2,0.2925
CUST01290,Loyal Customers,-59,4,2231.9788,0.0,0.0,9,40,0,0.225
CUST01291,Loyal Customers,-36,5,2067.774,0.2,1.0,3,9,0,0.298
CUST01292,Loyal Customers,-50,3,2344.2666,0.0,0.0,3,15,0,0.19000000000000003
CUST01293,Loyal Customers,-42,8,4257.7584,0.0,1.0,0,0,0,0.26375
CUST01294,Discount Sensitive,-39,2,610.8932,0.0,0.0,9,53,0,0.455
CUST01295,Dormant and At Risk,121,4,11636.588,0.25,1.0,11,53,0,0.155
CUST01296,Discount Sensitive,-56,3,1722.5194000000001,0.0,0.0,2,5,0,0.35333333333333333
CUST01297,Loyal Customers,-58,6,2246.1701,0.0,2.0,6,17,0,0.26666666666666666
CUST01298,Discount Sensitive,329,4,765.3607,0.25,1.0,0,0,0,0.3525
CUST01299,Dormant and At Risk,171,3,1637.3912,0.0,0.0,8,48,0,0.20333333333333337
CUST01300,Loyal Customers,-27,9,3271.4475,0.0,1.0,10,46,0,0.3488888888888889
CUST01301,Discount Sensitive,85,4,1040.1634,0.0,2.0,4,12,0,0.38
CUST01302,Champions,-31,9,5440.907,0.0,0.0,8,22,2,0.23222222222222222
CUST01303,Dormant and At Risk,20,2,1063.3786,0.0,2.0,3,11,0,0.28
CUST01304,Loyal Customers,-35,6,2185.2942000000003,0.0,1.0,8,41,0,0.2333333333333333
CUST01305,Dormant and At Risk,50,1,171.27,0.0,0.0,8,22,0,0.45
CUST01306,Champions,-21,7,6170.1723999999995,0.14285714285714285,1.0,2,8,2,0.24285714285714285
CUST01307,Dormant and At Risk,234,2,849.11,0.0,0.0,4,12,2,0.22
CUST01308,Dormant and At Risk,119,3,1592.0145000000002,0.0,0.0,5,17,1,0.24666666666666667
CUST01309,Loyal Customers,-60,8,2605.2173000000003,0.0,0.0,2,8,0,0.37625
CUST01310,Loyal Customers,-3,6,3490.7896,0.0,3.0,8,38,1,0.27666666666666667
CUST01311,Loyal Customers,-50,7,3276.0142,0.14285714285714285,1.0,1,5,0,0.35000000000000003
CUST01312,Loyal Customers,-8,6,4685.9812999999995,0.0,0.0,5,29,0,0.19833333333333333
CUST01313,Champions,-20,8,5545.6025,0.125,1.0,6,25,0,0.31875
CUST01314,Loyal Customers,-43,6,3870.9332,0.16666666666666666,2.0,5,23,0,0.24166666666666667
CUST01315,Dormant and At Risk,222,1,336.0501,0.0,0.0,1,3,0,0.29
CUST01316,Dormant and At Risk,120,1,305.58,0.0,1.0,13,48,2,0.25
CUST01317,Dormant and At Risk,256,4,2725.0564,0.0,0.0,1,3,0,0.185
CUST01318,Dormant and At Risk,130,2,823.8585,0.0,0.0,2,9,1,0.1
CUST01319,Discount Sensitive,-37,2,938.3874,0.0,0.0,10,38,1,0.31
CUST01320,Dormant and At Risk,150,3,1498.6716,0.3333333333333333,1.0,6,32,1,0.18999999999999997
CUST01321,Loyal Customers,-25,8,3283.1128,0.25,3.0,12,32,2,0.29875
CUST01322,Dormant and At Risk,96,4,2607.1747,0.0,0.0,2,11,0,0.2525
CUST01323,Discount Sensitive,276,3,817.7704,0.0,0.0,3,18,0,0.43333333333333335
CUST01324,Dormant and At Risk,227,1,831.8178,0.0,0.0,1,5,1,0.14
CUST01325,Loyal Customers,-33,8,6924.6437000000005,0.0,2.0,1,3,0,0.21
CUST01326,Discount Sensitive,131,3,2924.9494999999997,0.0,0.0,3,14,0,0.35000000000000003
CUST01327,Champions,-56,6,5053.7545,0.16666666666666666,0.0,10,43,2,0.235
CUST01328,Loyal Customers,-27,4,2860.5171,0.0,0.0,5,20,0,0.265
CUST01329,Loyal Customers,-55,6,2285.3838,0.16666666666666666,1.0,5,24,0,0.3016666666666667
CUST01330,Loyal Customers,-57,6,4178.3912,0.0,1.0,6,28,0,0.2416666666666667
CUST01331,Loyal Customers,-5,7,4320.5115000000005,0.0,2.0,10,28,1,0.26999999999999996
CUST01332,Loyal Customers,-53,6,4529.4076000000005,0.0,0.0,7,34,0,0.2333333333333333
CUST01333,Dormant and At Risk,47,1,344.933,0.0,0.0,2,5,1,0.18
CUST01334,Dormant and At Risk,160,4,2559.7204999999994,0.0,1.0,1,5,0,0.1625
CUST01335,Loyal Customers,-32,7,4793.1278999999995,0.0,1.0,6,19,0,0.24285714285714288
CUST01336,Dormant and At Risk,1,2,714.5367,0.0,0.0,0,0,0,0.22999999999999998
CUST01337,Dormant and At Risk,-55,2,1270.1658000000002,0.0,0.0,14,69,1,0.255
CUST01338,Dormant and At Risk,7,1,132.7416,1.0,1.0,14,66,0,0.43
CUST01339,Dormant and At Risk,162,1,333.2442,0.0,1.0,3,17,0,0.26
CUST01340,Dormant and At Risk,76,1,580.6269,0.0,0.0,5,13,0,0.07
CUST01341,Dormant and At Risk,38,1,304.25010000000003,0.0,0.0,5,13,0,0.23
CUST01342,Dormant and At Risk,84,3,1464.8184,0.0,0.0,10,56,0,0.2966666666666667
CUST01343,Loyal Customers,-58,8,4055.8574,0.0,1.0,3,11,0,0.1775
CUST01344,Dormant and At Risk,395,1,758.9087999999999,0.0,0.0,3,17,0,0.28
CUST01345,Loyal Customers,-43,3,2944.6832,0.0,0.0,7,36,0,0.31666666666666665
CUST01346,Loyal Customers,-36,11,4681.0759,0.0,2.0,5,29,1,0.35454545454545455
CUST01347,Dormant and At Risk,128,1,193.1443,0.0,0.0,3,18,0,0.39
CUST01348,Dormant and At Risk,140,4,1617.4562,0.25,1.0,3,10,0,0.245
CUST01349,Loyal Customers,-25,5,3365.5424000000003,0.0,0.0,0,0,2,0.2
CUST01350,Dormant and At Risk,190,2,929.3515,0.0,1.0,1,4,0,0.215
CUST01351,Dormant and At Risk,30,1,314.86460000000005,1.0,1.0,7,42,0,0.42
CUST01352,Discount Sensitive,123,7,4089.4417000000003,0.14285714285714285,2.0,1,3,0,0.3614285714285714
CUST01353,Dormant and At Risk,-40,2,698.8068,0.0,1.0,1,3,1,0.185
CUST01354,Discount Sensitive,-54,3,1048.4158,0.0,1.0,10,53,0,0.3666666666666667
CUST01355,Loyal Customers,-46,4,2005.9039,0.0,0.0,2,12,0,0.32
CUST01356,Dormant and At Risk,42,2,847.5403,0.0,1.0,0,0,0,0.265
CUST01357,Discount Sensitive,126,6,3181.4838,0.0,0.0,2,8,0,0.35000000000000003
CUST01358,Discount Sensitive,-49,3,1552.3179999999998,0.0,0.0,14,37,3,0.31
CUST01359,Dormant and At Risk,106,5,2841.6394,0.0,3.0,3,18,1,0.274
CUST01360,Discount Sensitive,160,8,6801.0086,0.0,2.0,6,26,2,0.395
CUST01361,Dormant and At Risk,-21,2,1190.1243,0.0,0.0,6,20,0,0.135
CUST01362,Discount Sensitive,80,4,1926.5513,0.0,2.0,16,82,1,0.32
CUST01363,Loyal Customers,-46,5,2262.8391,0.0,0.0,7,34,2,0.31799999999999995
CUST01364,Dormant and At Risk,148,1,1008.8000000000001,0.0,0.0,3,8,0,0.2
CUST01365,Discount Sensitive,247,2,479.98720000000003,0.0,0.0,1,3,0,0.36
CUST01366,Discount Sensitive,98,6,2252.5989,0.0,1.0,4,12,0,0.4466666666666666
CUST01367,Dormant and At Risk,56,1,279.98740000000004,0.0,1.0,8,46,1,0.23
CUST01368,Dormant and At Risk,308,1,334.08879999999994,0.0,0.0,8,42,3,0.33
CUST01369,Dormant and At Risk,-33,3,1596.0464000000002,0.3333333333333333,1.0,10,34,2,0.19999999999999998
CUST01370,Loyal Customers,-13,4,3637.0424000000003,0.0,0.0,2,6,0,0.1575
CUST01371,Loyal Customers,-37,4,4800.1041000000005,0.0,1.0,6,18,0,0.16999999999999998
CUST01372,Dormant and At Risk,71,1,330.12,1.0,1.0,5,22,0,0.1
CUST01373,Dormant and At Risk,45,1,116.61600000000001,0.0,0.0,4,13,0,0.6
CUST01374,Dormant and At Risk,88,1,228.42000000000002,0.0,0.0,5,26,0,0.19
CUST01375,Loyal Customers,-52,5,2299.5135,0.0,0.0,4,16,3,0.22999999999999998
CUST01376,Dormant and At Risk,-56,2,1125.11,0.0,0.0,6,20,0,0.04
CUST01377,Dormant and At Risk,-48,2,1004.8487,0.0,1.0,10,28,0,0.23500000000000001
CUST01378,Dormant and At Risk,117,1,292.9416,0.0,0.0,14,47,0,0.16
CUST01379,Dormant and At Risk,186,1,2392.34,0.0,0.0,6,23,1,0.0
CUST01380,Loyal Customers,-33,8,3038.0756,0.0,1.0,1,6,1,0.3025
CUST01381,Loyal Customers,-4,9,4609.2292,0.0,0.0,11,43,3,0.23444444444444443
CUST01382,Dormant and At Risk,4,3,1333.4535,0.3333333333333333,1.0,5,15,1,0.16666666666666666
CUST01383,Loyal Customers,-57,5,2406.6462,0.0,1.0,14,44,0,0.182
CUST01384,Dormant and At Risk,145,6,5813.451099999999,0.16666666666666666,2.0,5,16,0,0.2733333333333334
CUST01385,Discount Sensitive,-54,6,1935.4972,0.16666666666666666,1.0,10,26,4,0.38166666666666665
CUST01386,High Value but Unhappy,-36,7,6038.1722,0.14285714285714285,4.0,5,18,0,0.24285714285714288
CUST01387,Dormant and At Risk,128,7,5236.4042,0.0,0.0,2,9,0,0.23
CUST01388,Discount Sensitive,70,2,2568.6310000000003,0.0,0.0,1,4,0,0.305
CUST01389,Loyal Customers,-9,5,2707.0389999999998,0.0,1.0,5,26,2,0.22800000000000004
CUST01390,Loyal Customers,-57,5,3843.6933,0.0,0.0,11,59,1,0.128
CUST01391,Loyal Customers,-34,4,3450.9664000000002,0.0,1.0,11,28,1,0.1975
CUST01392,Dormant and At Risk,-21,2,1720.4275,0.0,0.0,2,5,1,0.125
CUST01393,Dormant and At Risk,85,4,1660.6751,0.0,0.0,0,0,1,0.26
CUST01394,Loyal Customers,-43,6,4177.526,0.0,0.0,15,41,1,0.36833333333333335
CUST01395,Loyal Customers,-29,7,4329.8381,0.0,0.0,4,11,0,0.31285714285714283
CUST01396,Dormant and At Risk,127,1,537.186,0.0,1.0,2,9,0,0.35
CUST01397,Champions,-13,8,5368.0675,0.0,1.0,12,54,0,0.18375
CUST01398,Dormant and At Risk,57,1,1471.5272,1.0,1.0,6,22,0,0.12
CUST01399,Loyal Customers,-56,9,3249.7471,0.1111111111111111,2.0,10,48,1,0.3711111111111111
CUST01400,Dormant and At Risk,134,2,686.1388999999999,0.0,0.0,1,5,0,0.195
CUST01401,Loyal Customers,-57,3,2579.7605999999996,0.0,0.0,3,13,0,0.22
CUST01402,Dormant and At Risk,254,2,1125.6138,0.0,1.0,0,0,2,0.265
CUST01403,Dormant and At Risk,329,4,1967.9919,0.0,0.0,1,3,0,0.14
CUST01404,Dormant and At Risk,202,9,5552.0911,0.1111111111111111,2.0,12,48,1,0.22333333333333336
CUST01405,Discount Sensitive,-20,4,1936.384,0.0,0.0,2,5,0,0.3325
CUST01406,Dormant and At Risk,222,5,4529.1589,0.0,1.0,2,8,0,0.21400000000000002
CUST01407,Dormant and At Risk,139,3,1732.6627,0.0,2.0,3,17,0,0.18333333333333335
CUST01408,Discount Sensitive,307,2,520.0672,0.0,0.0,0,0,0,0.41000000000000003
CUST01409,Loyal Customers,-37,6,2389.3696999999997,0.16666666666666666,2.0,1,3,0,0.36000000000000004
CUST01410,Loyal Customers,-1,9,3857.3068000000003,0.0,1.0,11,59,0,0.39111111111111113
CUST01411,Loyal Customers,-24,7,3134.8438,0.0,2.0,0,0,0,0.36428571428571427
CUST01412,Dormant and At Risk,91,1,230.12879999999998,0.0,0.0,9,27,0,0.34
CUST01413,Dormant and At Risk,234,1,498.74399999999997,0.0,0.0,2,12,0,0.2
CUST01414,Loyal Customers,-9,5,2538.0254,0.0,2.0,10,28,1,0.22000000000000003
CUST01415,Discount Sensitive,-6,2,786.9169999999999,0.0,0.0,9,35,0,0.315
CUST01416,High Value but Unhappy,-41,7,3970.9464000000003,0.42857142857142855,5.0,11,43,2,0.21714285714285714
CUST01417,Dormant and At Risk,149,7,2648.7969,0.0,2.0,3,8,0,0.27714285714285714
CUST01418,Discount Sensitive,176,2,728.1569999999999,0.0,0.0,10,37,1,0.42500000000000004
CUST01419,Dormant and At Risk,-9,4,1934.7447000000002,0.0,0.0,1,5,0,0.2875
CUST01420,Loyal Customers,-54,5,3377.6252,0.0,1.0,14,48,1,0.324
CUST01421,Dormant and At Risk,46,1,866.5274999999999,1.0,1.0,16,53,0,0.25
CUST01422,Loyal Customers,-33,5,2152.2513,0.2,1.0,3,11,0,0.19
CUST01423,Loyal Customers,-52,4,2239.3667,0.0,0.0,5,13,0,0.23
CUST01424,Discount Sensitive,-40,2,1750.1647,0.0,0.0,3,12,0,0.405
CUST01425,Dormant and At Risk,48,1,781.1568,0.0,0.0,3,15,1,0.32
CUST01426,Dormant and At Risk,-48,3,1614.1719,0.0,0.0,8,30,0,0.27666666666666667
CUST01427,High Value but Unhappy,-38,8,3170.9289,0.125,4.0,11,36,2,0.39
CUST01428,Discount Sensitive,-36,3,970.3959000000001,0.3333333333333333,1.0,15,68,1,0.37666666666666665
CUST01429,Loyal Customers,-22,8,3310.4283,0.125,3.0,4,22,2,0.36625
CUST01430,Dormant and At Risk,-16,4,1980.096,0.25,3.0,11,57,0,0.265
CUST01431,Dormant and At Risk,12,2,2026.7831999999999,0.5,1.0,6,32,1,0.16999999999999998
CUST01432,Dormant and At Risk,102,3,858.2561999999999,0.0,1.0,2,6,0,0.20666666666666667
CUST01433,Discount Sensitive,108,4,1472.3999000000001,0.25,1.0,8,32,0,0.37
CUST01434,Discount Sensitive,-22,7,1824.3145000000002,0.14285714285714285,2.0,6,22,0,0.43
CUST01435,Dormant and At Risk,186,1,1945.5216000000003,0.0,0.0,0,0,0,0.12
CUST01436,Loyal Customers,-1,3,2050.5537,0.0,0.0,18,63,1,0.3166666666666667
CUST01437,High Value but Unhappy,246,5,3908.1893,0.2,3.0,2,10,0,0.196
CUST01438,Discount Sensitive,157,2,1516.9566,0.0,0.0,0,0,0,0.305
CUST01439,Loyal Customers,-27,9,7270.8166,0.0,2.0,7,18,0,0.2
CUST01440,Loyal Customers,-56,7,6487.6586,0.2857142857142857,3.0,3,13,0,0.2385714285714286
CUST01441,Dormant and At Risk,322,1,293.1484,0.0,0.0,1,4,2,0.38
CUST01442,Loyal Customers,-6,5,3192.7556,0.2,3.0,9,48,1,0.184
CUST01443,Loyal Customers,-33,7,4851.1106,0.0,0.0,1,5,0,0.26285714285714284
CUST01444,Discount Sensitive,32,2,686.3468,0.0,0.0,2,8,1,0.375
CUST01445,Discount Sensitive,115,10,4757.4149,0.1,1.0,2,5,0,0.316
CUST01446,Dormant and At Risk,132,3,2432.6440000000002,0.0,0.0,5,27,0,0.11
CUST01447,Loyal Customers,-50,6,2821.8385,0.16666666666666666,0.0,13,49,0,0.23666666666666666
CUST01448,Discount Sensitive,233,2,849.6234,0.5,1.0,1,5,0,0.325
CUST01449,Discount Sensitive,-43,3,918.0644,0.0,1.0,5,14,2,0.35666666666666663
CUST01450,Dormant and At Risk,126,6,2404.3498,0.16666666666666666,1.0,2,7,0,0.2633333333333333
CUST01451,Discount Sensitive,-59,3,1643.4152000000004,0.0,1.0,13,40,0,0.38666666666666666
CUST01452,Dormant and At Risk,116,4,4566.7966,0.0,0.0,10,52,0,0.205
CUST01453,Loyal Customers,82,4,2770.7076,0.0,1.0,7,38,1,0.295
CUST01454,Discount Sensitive,-44,5,1974.0059,0.0,1.0,2,10,2,0.33999999999999997
CUST01455,Discount Sensitive,335,3,930.5034,0.0,1.0,0,0,0,0.37000000000000005
CUST01456,Dormant and At Risk,-48,2,1632.2215,0.0,1.0,7,38,0,0.175
CUST01457,Discount Sensitive,248,4,3278.6564,0.0,0.0,0,0,0,0.3275
CUST01458,Dormant and At Risk,52,1,1272.7056,0.0,0.0,1,5,0,0.13
CUST01459,Loyal Customers,-16,7,4797.5817,0.0,0.0,4,21,0,0.15285714285714286
CUST01460,Dormant and At Risk,128,4,1769.9836,0.0,1.0,4,15,0,0.20750000000000002
CUST01461,Loyal Customers,-5,4,2168.551,0.0,0.0,3,17,0,0.27
CUST01462,Dormant and At Risk,-30,3,786.2660000000001,0.0,0.0,3,10,0,0.25333333333333335
CUST01463,Discount Sensitive,356,2,696.962,0.5,1.0,1,4,0,0.3
CUST01464,Loyal Customers,-26,4,3491.8704,0.0,0.0,13,53,3,0.22499999999999998
CUST01465,Discount Sensitive,-16,3,580.687,0.0,0.0,16,89,0,0.3833333333333333
CUST01466,Loyal Customers,56,4,2287.4448,0.25,2.0,2,7,1,0.21250000000000002
CUST01467,Dormant and At Risk,89,2,507.04280000000006,0.0,0.0,5,16,0,0.29
CUST01468,Dormant and At Risk,166,1,641.2722,0.0,0.0,4,22,0,0.38
CUST01469,Loyal Customers,-42,4,2448.0044,0.0,0.0,0,0,1,0.1775
CUST01470,Discount Sensitive,241,4,2264.5383,0.0,2.0,1,4,0,0.325
CUST01471,Discount Sensitive,77,6,1931.8717,0.0,3.0,8,21,0,0.4066666666666667
CUST01472,Loyal Customers,-38,9,3697.5212,0.0,2.0,3,15,1,0.3211111111111111
CUST01473,Loyal Customers,-38,7,3732.4174999999996,0.0,0.0,5,24,1,0.24285714285714288
CUST01474,Dormant and At Risk,61,2,754.1748,0.5,2.0,8,34,0,0.205
CUST01475,Dormant and At Risk,114,1,474.76279999999997,0.0,1.0,0,0,0,0.27
CUST01476,Dormant and At Risk,127,3,1541.9569999999999,0.0,2.0,0,0,0,0.2066666666666667
CUST01477,Loyal Customers,-35,7,2898.6454,0.0,2.0,3,14,2,0.31857142857142856
CUST01478,Loyal Customers,40,5,4623.5543,0.0,1.0,10,37,0,0.134
CUST01479,Loyal Customers,-32,6,2859.2855,0.0,0.0,0,0,1,0.35333333333333333
CUST01480,Dormant and At Risk,347,1,641.1834,0.0,0.0,3,9,0,0.06
CUST01481,Dormant and At Risk,122,4,2253.3342,0.0,1.0,4,11,1,0.2375
CUST01482,Dormant and At Risk,158,5,4541.3261,0.0,1.0,1,3,1,0.246
CUST01483,Loyal Customers,-14,9,3191.8129,0.2222222222222222,2.0,5,18,0,0.28
CUST01484,Dormant and At Risk,111,3,1283.3767,0.0,0.0,1,3,0,0.27
CUST01485,Loyal Customers,69,3,2507.1724,0.3333333333333333,1.0,6,17,1,0.20000000000000004
CUST01486,Dormant and At Risk,48,1,593.3004,0.0,0.0,5,26,0,0.23
CUST01487,Discount Sensitive,232,5,1682.3381000000002,0.2,2.0,1,4,1,0.33599999999999997
CUST01488,Discount Sensitive,33,6,1948.7487999999998,0.16666666666666666,2.0,14,72,2,0.33
CUST01489,Loyal Customers,-36,6,4636.827899999999,0.0,1.0,9,34,0,0.24333333333333332
